,vignette_name,generation_number,generation_time,response,reflection_score,id
2422,scenario4,8,4.706,Watch the TV on the seat back.,1.0,R_57GsoX2q1WaCgnL
2423,scenario5,1,19.887,Review my notes and make sure everything is in order.,1.0,R_57GsoX2q1WaCgnL
2424,scenario5,2,20.648,Talk to my coworkers and find out if they're coming.,1.0,R_57GsoX2q1WaCgnL
2425,scenario5,3,22.298,Wonder about how long the meeting will take.,1.0,R_57GsoX2q1WaCgnL
2426,scenario5,4,18.058,Stop for a coffee or snack to bring to the meeting.,1.0,R_57GsoX2q1WaCgnL
2427,scenario5,5,20.513,Pop into the restroom to make sure I look presentable.,1.0,R_57GsoX2q1WaCgnL
2428,scenario5,6,36.864,Walk a little bit slow since the meeting isn't for 15 minutes.,1.0,R_57GsoX2q1WaCgnL
2429,scenario5,7,21.74,Be thinking about how the meeting will go and what will be discussed.,1.0,R_57GsoX2q1WaCgnL
2430,scenario5,8,8.085,Take a moment to collect myself before entering the room.,1.0,R_57GsoX2q1WaCgnL
2431,scenario1,1,12.684,Find a map of the museum.,1.0,R_78O1pqEkP0rurPH
2432,scenario1,2,8.824,Look at all the paintings.,1.0,R_78O1pqEkP0rurPH
2433,scenario1,3,6.991,Look at the artistic photography.,1.0,R_78O1pqEkP0rurPH
2434,scenario1,4,12.617,Look at the pottery and other artifacts.,1.0,R_78O1pqEkP0rurPH
2435,scenario1,5,13.228,See if any lectures or classes will be held.,1.0,R_78O1pqEkP0rurPH
2436,scenario1,6,10.147,Find out if there are any limited time exhibits.,1.0,R_78O1pqEkP0rurPH
2437,scenario1,7,8.916,See if the museum has a coffee shop.,1.0,R_78O1pqEkP0rurPH
2438,scenario1,8,6.273,Ask for directions.,1.0,R_78O1pqEkP0rurPH
2439,scenario3,1,13.882,Use the computer catalogue to find a book I want.,1.0,R_78O1pqEkP0rurPH
2440,scenario3,2,26.329,Sit in a comfortable chair and read.,1.0,R_78O1pqEkP0rurPH
2441,scenario3,3,13.361,Ask a librarian for assistance.,1.0,R_78O1pqEkP0rurPH
2442,scenario3,4,24.155,Browse the periodicals available.,1.0,R_78O1pqEkP0rurPH
2443,scenario3,5,68.726,Check library card for any late fees.,1.0,R_78O1pqEkP0rurPH
2444,scenario3,6,84.134,Check library card for any outstanding books I've borrowed.,1.0,R_78O1pqEkP0rurPH
2445,scenario3,7,13.611,See what music CD's are available to borrow.,1.0,R_78O1pqEkP0rurPH
2446,scenario3,8,16.164,See what DVD's are available to borrow.,1.0,R_78O1pqEkP0rurPH
2447,scenario5,1,13.527,Check my calendar.,1.0,R_78O1pqEkP0rurPH
2448,scenario5,2,7.274,Check my voicemails.,1.0,R_78O1pqEkP0rurPH
2449,scenario5,3,15.156,Say hello to anyone I pass.,1.0,R_78O1pqEkP0rurPH
2450,scenario5,4,4.425,Check my emails.,1.0,R_78O1pqEkP0rurPH
2451,scenario5,5,7.354,Check my text messages.,1.0,R_78O1pqEkP0rurPH
2452,scenario5,6,19.062,Notice my surroundings as I head to the meeting.,1.0,R_78O1pqEkP0rurPH
2453,scenario5,7,8.534,Mentally prepare for the meeting.,1.0,R_78O1pqEkP0rurPH
2454,scenario5,8,1.939,Go over my notes for the meeting.,1.0,R_78O1pqEkP0rurPH
2455,scenario8,1,18.192,Make conversation with someone in the elevator.,1.0,R_78O1pqEkP0rurPH
2456,scenario8,2,194.666,Press the button for the floor I want to get off.,1.0,R_78O1pqEkP0rurPH
2457,scenario8,3,6.586,Hold the door for someone getting on.,1.0,R_78O1pqEkP0rurPH
2458,scenario8,4,65.579,Check my phone for notifications.,1.0,R_78O1pqEkP0rurPH
2459,scenario8,5,11.807,Listen to the music piped into the elevator.,1.0,R_78O1pqEkP0rurPH
2460,scenario8,6,17.985,Listen to the other people on the elevator talking.,1.0,R_78O1pqEkP0rurPH
2461,scenario8,7,16.613,Offer to press the floor button for someone else.,1.0,R_78O1pqEkP0rurPH
2462,scenario8,8,122.012,Lean against the back wall of the elevator.,1.0,R_78O1pqEkP0rurPH
2463,scenario2,1,22.032,I could fill my plate.,1.0,R_DOAbjIZ5sBXvoHf
2464,scenario2,2,15.854,I could grab some silverware.,1.0,R_DOAbjIZ5sBXvoHf
2465,scenario2,3,15.875,I could ask for some kind of condiment. ,0.8571428571428571,R_DOAbjIZ5sBXvoHf
2466,scenario2,4,21.344,I could take some roast beef.,0.8571428571428571,R_DOAbjIZ5sBXvoHf
2467,scenario2,5,11.095,I could wait in line.,1.0,R_DOAbjIZ5sBXvoHf
2468,scenario2,6,9.695,I could get a beverage.,1.0,R_DOAbjIZ5sBXvoHf
2469,scenario2,7,15.484,I could get some vegetables.,1.0,R_DOAbjIZ5sBXvoHf
2470,scenario2,8,9.832,I could find a table.,1.0,R_DOAbjIZ5sBXvoHf
2471,scenario3,1,11.416,I could find a book to read.,1.0,R_DOAbjIZ5sBXvoHf
2472,scenario3,2,11.628,I could check out a book.,1.0,R_DOAbjIZ5sBXvoHf
2473,scenario3,3,14.067,I could use their computer.,1.0,R_DOAbjIZ5sBXvoHf
2474,scenario3,4,10.934,I could apply for a library card.,1.0,R_DOAbjIZ5sBXvoHf
2475,scenario3,5,11.545,I could return books. ,1.0,R_DOAbjIZ5sBXvoHf
2476,scenario3,6,13.133,I could use their restroom. ,1.0,R_DOAbjIZ5sBXvoHf
2477,scenario3,7,15.689,I could chat with the librarian. ,1.0,R_DOAbjIZ5sBXvoHf
2478,scenario3,8,13.403,I could sit at a table and study.,1.0,R_DOAbjIZ5sBXvoHf
2479,scenario4,1,20.321,I could ask for something like a drink. ,1.0,R_DOAbjIZ5sBXvoHf
2480,scenario4,2,29.223,I could go to the lavatory. ,1.0,R_DOAbjIZ5sBXvoHf
2481,scenario4,3,18.939,I could watch in-flight entertainment.,1.0,R_DOAbjIZ5sBXvoHf
2482,scenario4,4,15.395,I could unbuckle my seat belt.,0.42857142857142855,R_DOAbjIZ5sBXvoHf
2483,scenario4,5,24.267,I could strike up a conversation with the person next to me.,0.8571428571428571,R_DOAbjIZ5sBXvoHf
2484,scenario4,6,29.613,I could deny refreshments from the flight attendant.,0.8571428571428571,R_DOAbjIZ5sBXvoHf
2485,scenario4,7,18.827,I could break out into song.,0.2857142857142857,R_DOAbjIZ5sBXvoHf
2486,scenario4,8,18.14,I could dance in the isle. ,0.14285714285714285,R_DOAbjIZ5sBXvoHf
2487,scenario5,1,14.682,I could get a cup of coffee.,1.0,R_DOAbjIZ5sBXvoHf
2488,scenario5,2,12.03,I could check my email.,1.0,R_DOAbjIZ5sBXvoHf
2489,scenario5,3,22.659,I could take the elevator. ,1.0,R_DOAbjIZ5sBXvoHf
2490,scenario5,4,15.341,I could make a phone call.,1.0,R_DOAbjIZ5sBXvoHf
2491,scenario5,5,9.214,I could send a text. ,1.0,R_DOAbjIZ5sBXvoHf
2492,scenario5,6,11.536,I could stop by the restroom.,1.0,R_DOAbjIZ5sBXvoHf
2493,scenario5,7,11.712,I could eat a quick snack.,1.0,R_DOAbjIZ5sBXvoHf
2494,scenario5,8,20.112,I could talk with a co-worker. ,1.0,R_DOAbjIZ5sBXvoHf
2495,scenario4,1,3.373,nap,1.0,R_Od76Md9TFOUvPHP
2496,scenario4,2,3.292,read a book,1.0,R_Od76Md9TFOUvPHP
2497,scenario4,3,3.507,get a snack,1.0,R_Od76Md9TFOUvPHP
2498,scenario4,4,3.421,order a drink,1.0,R_Od76Md9TFOUvPHP
2499,scenario4,5,5.375,listen to music,1.0,R_Od76Md9TFOUvPHP
2500,scenario4,6,5.579,talk to a neighbor,1.0,R_Od76Md9TFOUvPHP
2501,scenario4,7,5.416,look out the window,1.0,R_Od76Md9TFOUvPHP
2502,scenario4,8,4.032,go visit the bathroom,1.0,R_Od76Md9TFOUvPHP
2503,scenario5,1,6.047,Go to the bathroom,1.0,R_Od76Md9TFOUvPHP
2504,scenario5,2,4.983,Talk to a coworker,1.0,R_Od76Md9TFOUvPHP
2505,scenario5,3,4.372,Check stocks,1.0,R_Od76Md9TFOUvPHP
2506,scenario5,4,11.655,Get some coffee,1.0,R_Od76Md9TFOUvPHP
2507,scenario5,5,7.593,Check your texts,1.0,R_Od76Md9TFOUvPHP
2508,scenario5,6,27.497,copy some papers,1.0,R_Od76Md9TFOUvPHP
2509,scenario5,7,4.673,say hi to your boss,1.0,R_Od76Md9TFOUvPHP
2510,scenario5,8,2.859,Fix your hair,1.0,R_Od76Md9TFOUvPHP
2511,scenario7,1,5.106,Finish the project,1.0,R_Od76Md9TFOUvPHP
2512,scenario7,2,5.257,Start on a new project,1.0,R_Od76Md9TFOUvPHP
2513,scenario7,3,3.4,Check emails,1.0,R_Od76Md9TFOUvPHP
2514,scenario7,4,4.425,Clean your desk,1.0,R_Od76Md9TFOUvPHP
2515,scenario7,5,7.074,Play a practical joke on someone,0.2857142857142857,R_Od76Md9TFOUvPHP
2516,scenario7,6,5.222,Watch funny cat videos,0.5714285714285714,R_Od76Md9TFOUvPHP
2517,scenario7,7,5.386,Call your mother,1.0,R_Od76Md9TFOUvPHP
2518,scenario7,8,11.469,Take a nap,0.5714285714285714,R_Od76Md9TFOUvPHP
2519,scenario8,1,5.838,think about your day,1.0,R_Od76Md9TFOUvPHP
2520,scenario8,2,6.045,check your texts,1.0,R_Od76Md9TFOUvPHP
2521,scenario8,3,3.359,be quiet,1.0,R_Od76Md9TFOUvPHP
2522,scenario8,4,5.045,say hi to someone,1.0,R_Od76Md9TFOUvPHP
2523,scenario8,5,6.372,sigh loudly,0.5714285714285714,R_Od76Md9TFOUvPHP
2524,scenario8,6,4.392,check the news,1.0,R_Od76Md9TFOUvPHP
2525,scenario8,7,3.782,smile at someone,0.7142857142857143,R_Od76Md9TFOUvPHP
2526,scenario8,8,10.002,count to 10,0.14285714285714285,R_Od76Md9TFOUvPHP
2527,scenario1,1,5.978,check my backpack,1.0,R_PORwS2kCyASTceR
2528,scenario1,2,71.106,take photos,1.0,R_PORwS2kCyASTceR
2529,scenario1,3,7.311,read descriptions,1.0,R_PORwS2kCyASTceR
2530,scenario1,4,4.091,admire the art,1.0,R_PORwS2kCyASTceR
2531,scenario1,5,11.121,buy a gift,1.0,R_PORwS2kCyASTceR
2532,scenario1,6,5.129,grab some food,1.0,R_PORwS2kCyASTceR
2533,scenario1,7,13.344,post on social media,1.0,R_PORwS2kCyASTceR
2534,scenario1,8,7.79,do reasearch,0.8571428571428571,R_PORwS2kCyASTceR
2535,scenario4,1,3.814,sleep,1.0,R_PORwS2kCyASTceR
2536,scenario4,2,2.106,read,1.0,R_PORwS2kCyASTceR
2537,scenario4,3,3.371,watch a movie,1.0,R_PORwS2kCyASTceR
2538,scenario4,4,4.805,look outside,1.0,R_PORwS2kCyASTceR
2539,scenario4,5,5.525,eat a snack,1.0,R_PORwS2kCyASTceR
2540,scenario4,6,4.804,read magazine,1.0,R_PORwS2kCyASTceR
2541,scenario4,7,14.066,use the bathroom,1.0,R_PORwS2kCyASTceR
2542,scenario4,8,3.471,wash my hands,1.0,R_PORwS2kCyASTceR
2543,scenario6,1,4.724,take notes,1.0,R_PORwS2kCyASTceR
2544,scenario6,2,3.946,listen to music,0.42857142857142855,R_PORwS2kCyASTceR
2545,scenario6,3,6.868,type notes on computer,1.0,R_PORwS2kCyASTceR
2546,scenario6,4,1.927,doodle,0.5714285714285714,R_PORwS2kCyASTceR
2547,scenario6,5,5.085,text,0.42857142857142855,R_PORwS2kCyASTceR
2548,scenario6,6,3.518,watch videos,0.2857142857142857,R_PORwS2kCyASTceR
2549,scenario6,7,7.775,take picture of board,1.0,R_PORwS2kCyASTceR
2550,scenario6,8,7.264,check grades,0.8571428571428571,R_PORwS2kCyASTceR
2551,scenario8,1,6.211,check my phone,1.0,R_PORwS2kCyASTceR
2552,scenario8,2,5.486,listen to music,1.0,R_PORwS2kCyASTceR
2553,scenario8,3,3.222,check the news,1.0,R_PORwS2kCyASTceR
2554,scenario8,4,9.504,greet others,0.8571428571428571,R_PORwS2kCyASTceR
2555,scenario8,5,10.488,hum to music,0.42857142857142855,R_PORwS2kCyASTceR
2556,scenario8,6,11.79,look at my feet,0.8571428571428571,R_PORwS2kCyASTceR
2557,scenario8,7,3.857,stand there,1.0,R_PORwS2kCyASTceR
2558,scenario8,8,9.012,start conversation,0.5714285714285714,R_PORwS2kCyASTceR
2559,scenario1,1,4.747,Look at paintings.,1.0,R_Q0Lk1ZY8PE1I6AN
2560,scenario1,2,12.827,Read the information provided on exhibits.,1.0,R_Q0Lk1ZY8PE1I6AN
2561,scenario1,3,11.255,Eat a meal if they have a cafe.,1.0,R_Q0Lk1ZY8PE1I6AN
2562,scenario1,4,4.164,Take pictures.,1.0,R_Q0Lk1ZY8PE1I6AN
2563,scenario1,5,56.096,Look at my phone,0.7142857142857143,R_Q0Lk1ZY8PE1I6AN
2564,scenario1,6,12.789,See what exhibits are new,1.0,R_Q0Lk1ZY8PE1I6AN
2565,scenario1,7,22.622,Go to the restroom.,1.0,R_Q0Lk1ZY8PE1I6AN
2566,scenario1,8,14.614,Sit on a bench at look at a painting.,1.0,R_Q0Lk1ZY8PE1I6AN
2567,scenario6,1,8.447,Take notes,1.0,R_Q0Lk1ZY8PE1I6AN
2568,scenario6,2,7.394,Listen to the instructor.,1.0,R_Q0Lk1ZY8PE1I6AN
2569,scenario6,3,5.947,Look around at the other students,0.5714285714285714,R_Q0Lk1ZY8PE1I6AN
2570,scenario6,4,5.676,Check my phone,1.0,R_Q0Lk1ZY8PE1I6AN
2571,scenario6,5,9.326,Have my phone record the audio of the lecture,1.0,R_Q0Lk1ZY8PE1I6AN
2572,scenario6,6,7.958,Have my phone record the audio and video,1.0,R_Q0Lk1ZY8PE1I6AN
2573,scenario6,7,30.619,Follow along in the textbook,1.0,R_Q0Lk1ZY8PE1I6AN
2574,scenario6,8,6.106,Look at non class related items on my laptop,0.7142857142857143,R_Q0Lk1ZY8PE1I6AN
2575,scenario7,1,5.939,Listen to music,1.0,R_Q0Lk1ZY8PE1I6AN
2576,scenario7,2,10.602,Put my feet up on the desk,0.7142857142857143,R_Q0Lk1ZY8PE1I6AN
2577,scenario7,3,10.244,Run around in the open space.,0.2857142857142857,R_Q0Lk1ZY8PE1I6AN
2578,scenario7,4,9.562,Look through other people's belongings.,0.14285714285714285,R_Q0Lk1ZY8PE1I6AN
2579,scenario7,5,9.391,Throw a ball across the office.,0.2857142857142857,R_Q0Lk1ZY8PE1I6AN
2580,scenario7,6,18.41,Yell really loud.,0.42857142857142855,R_Q0Lk1ZY8PE1I6AN
2581,scenario7,7,7.656,Look out the windows.,1.0,R_Q0Lk1ZY8PE1I6AN
2582,scenario7,8,10.894,Roll around in my office chair.,0.2857142857142857,R_Q0Lk1ZY8PE1I6AN
2583,scenario8,1,14.965,Move to the back of the elevator to make more room.,0.8571428571428571,R_Q0Lk1ZY8PE1I6AN
2584,scenario8,2,9.3,Move to the sides to allow more room.,1.0,R_Q0Lk1ZY8PE1I6AN
2585,scenario8,3,9.681,Look down so as not to make eye contact with other passengers.,0.8571428571428571,R_Q0Lk1ZY8PE1I6AN
2586,scenario8,4,7.977,Look at my phone to avoid interactions.,0.5714285714285714,R_Q0Lk1ZY8PE1I6AN
2587,scenario8,5,31.618,Make small talk with the other people in the elevator.,0.8571428571428571,R_Q0Lk1ZY8PE1I6AN
2588,scenario8,6,22.802,Put my hands in my pocket.,1.0,R_Q0Lk1ZY8PE1I6AN
2589,scenario8,7,56.416,Look around to see if I know anyone.,0.8571428571428571,R_Q0Lk1ZY8PE1I6AN
2590,scenario8,8,4.605,See what buttons are selected for what floors.,1.0,R_Q0Lk1ZY8PE1I6AN
2591,scenario4,1,6.945,watch a movie,1.0,R_RqsBCnyRRsLqoff
2592,scenario4,2,5.752,read a book or magazine,1.0,R_RqsBCnyRRsLqoff
2593,scenario4,3,11.457,look through the airline beverage menu,1.0,R_RqsBCnyRRsLqoff
2594,scenario4,4,3.915,sleep,1.0,R_RqsBCnyRRsLqoff
2595,scenario4,5,4.762,listen to music,1.0,R_RqsBCnyRRsLqoff
2596,scenario4,6,8.384,play games on my phone in airplane mode,1.0,R_RqsBCnyRRsLqoff
2597,scenario4,7,7.31,talk to the person next to me,0.8571428571428571,R_RqsBCnyRRsLqoff
2598,scenario4,8,6.149,look out the window,1.0,R_RqsBCnyRRsLqoff
2599,scenario5,1,26.966,check email on my phone,1.0,R_RqsBCnyRRsLqoff
2600,scenario5,2,13.004,I could call someone and have a quick chat,1.0,R_RqsBCnyRRsLqoff
2601,scenario5,3,12.018,play pokemon go,1.0,R_RqsBCnyRRsLqoff
2602,scenario5,4,14.055,practice what I am going to say at the meeting,1.0,R_RqsBCnyRRsLqoff
2603,scenario5,5,16.655,make a mental list of things to do after work,1.0,R_RqsBCnyRRsLqoff
2604,scenario5,6,17.681,Pray,1.0,R_RqsBCnyRRsLqoff
2605,scenario5,7,20.616,go over a checklist of items that need to be discussed at meeting,1.0,R_RqsBCnyRRsLqoff
2606,scenario5,8,386.603,listen to music,1.0,R_RqsBCnyRRsLqoff
2607,scenario6,1,5.816,write down notes,1.0,R_RqsBCnyRRsLqoff
2608,scenario6,2,9.024,read textbook,1.0,R_RqsBCnyRRsLqoff
2609,scenario6,3,8.101,look at phone,0.8571428571428571,R_RqsBCnyRRsLqoff
2610,scenario6,4,13.998,listen to professor,1.0,R_RqsBCnyRRsLqoff
2611,scenario6,5,5.526,daydream,1.0,R_RqsBCnyRRsLqoff
2612,scenario6,6,7.927,think about what to do after class,1.0,R_RqsBCnyRRsLqoff
2613,scenario6,7,8.199,draw pictures in my notebook,1.0,R_RqsBCnyRRsLqoff
2614,scenario6,8,7.031,pass notes to student next to me,0.7142857142857143,R_RqsBCnyRRsLqoff
2615,scenario8,1,7.392,be the button pusher,1.0,R_RqsBCnyRRsLqoff
2616,scenario8,2,12.146,move all the way to the back to stay out of the way,1.0,R_RqsBCnyRRsLqoff
2617,scenario8,3,8.191,put in my earphones and listen to music,1.0,R_RqsBCnyRRsLqoff
2618,scenario8,4,11.639,stand still with my eyes closed,1.0,R_RqsBCnyRRsLqoff
2619,scenario8,5,9.062,eavesdrop on others conversations,0.8571428571428571,R_RqsBCnyRRsLqoff
2620,scenario8,6,9.701,look at phone and check email or messages,1.0,R_RqsBCnyRRsLqoff
2621,scenario8,7,18.016,patiently wait for elevator to get to the ground,1.0,R_RqsBCnyRRsLqoff
2622,scenario8,8,11.757,talk to someone I may know,0.8571428571428571,R_RqsBCnyRRsLqoff
2623,scenario1,1,9.949,I can go look at the art,0.7142857142857143,R_WplTvP8Ltlpvm1z
2624,scenario1,2,6.257,go to a gift shop,1.0,R_WplTvP8Ltlpvm1z
2625,scenario1,3,33.655,Talk to other people,1.0,R_WplTvP8Ltlpvm1z
2626,scenario1,4,9.159,Get a tour,0.8571428571428571,R_WplTvP8Ltlpvm1z
2627,scenario1,5,78.341,I can look at the gallery,0.8571428571428571,R_WplTvP8Ltlpvm1z
2628,scenario1,6,43.19,Observe the artifacts.,0.8571428571428571,R_WplTvP8Ltlpvm1z
2629,scenario1,7,65.941,Have a good time.,0.8571428571428571,R_WplTvP8Ltlpvm1z
2630,scenario1,8,12.938,Think about what to eat later.,0.8571428571428571,R_WplTvP8Ltlpvm1z
2631,scenario2,1,11.377,I would eat the food.,1.0,R_WplTvP8Ltlpvm1z
2632,scenario2,2,11.624,Order a drink.,1.0,R_WplTvP8Ltlpvm1z
2633,scenario2,3,12.02,Go wash my hands.,0.8571428571428571,R_WplTvP8Ltlpvm1z
2634,scenario2,4,18.037,Talk to people behind me.,0.8571428571428571,R_WplTvP8Ltlpvm1z
2635,scenario2,5,9.489,Use the bathroom.,0.8571428571428571,R_WplTvP8Ltlpvm1z
2636,scenario2,6,17.417,Use my phone,1.0,R_WplTvP8Ltlpvm1z
2637,scenario2,7,32.957,talk to other people,1.0,R_WplTvP8Ltlpvm1z
2638,scenario2,8,5.842,get more food,1.0,R_WplTvP8Ltlpvm1z
2639,scenario6,1,11.355,take my seat,1.0,R_WplTvP8Ltlpvm1z
2640,scenario6,2,6.596,listen to the professor,0.7142857142857143,R_WplTvP8Ltlpvm1z
2641,scenario6,3,6.869,open my laptop to take notes,0.8571428571428571,R_WplTvP8Ltlpvm1z
2642,scenario6,4,7.534,Bring out my paper for notes,1.0,R_WplTvP8Ltlpvm1z
2643,scenario6,5,8.338,Ask questions,1.0,R_WplTvP8Ltlpvm1z
2644,scenario6,6,17.363,pay attention to class,1.0,R_WplTvP8Ltlpvm1z
2645,scenario6,7,22.432,check my social media,0.8571428571428571,R_WplTvP8Ltlpvm1z
2646,scenario6,8,11.0,talk to my friends,0.7142857142857143,R_WplTvP8Ltlpvm1z
2647,scenario8,1,11.989,I would stand in the corner.,0.8571428571428571,R_WplTvP8Ltlpvm1z
2648,scenario8,2,23.821,I would stand in the middle.,0.8571428571428571,R_WplTvP8Ltlpvm1z
2649,scenario8,3,15.217,I would press the floor button.,0.8571428571428571,R_WplTvP8Ltlpvm1z
2650,scenario8,4,34.753,I would talk to other people,0.8571428571428571,R_WplTvP8Ltlpvm1z
2651,scenario8,5,18.463,Say hello to the other people.,1.0,R_WplTvP8Ltlpvm1z
2652,scenario8,6,22.276,Ask how was their day.,0.8571428571428571,R_WplTvP8Ltlpvm1z
2653,scenario8,7,9.788,Use my phone.,0.7142857142857143,R_WplTvP8Ltlpvm1z
2654,scenario8,8,8.152,I can check my text messages.,0.8571428571428571,R_WplTvP8Ltlpvm1z
2655,scenario2,1,15.676,Get lots of french fries.,0.8571428571428571,R_XKYpMBkWI9XYNsR
2656,scenario2,2,11.815,Eat a massive bowl of ice cream first.,0.42857142857142855,R_XKYpMBkWI9XYNsR
2657,scenario2,3,16.105,Keep eating until you feel sick.,0.14285714285714285,R_XKYpMBkWI9XYNsR
2658,scenario2,4,14.759,Ask for 6 pounds of prime rib.,0.5714285714285714,R_XKYpMBkWI9XYNsR
2659,scenario2,5,13.293,Make a mashed potato volcano. ,0.7142857142857143,R_XKYpMBkWI9XYNsR
2660,scenario2,6,15.035,Eat literally zero vegetables.,0.5714285714285714,R_XKYpMBkWI9XYNsR
2661,scenario2,7,11.895,Hope they have cheesecake.,1.0,R_XKYpMBkWI9XYNsR
2662,scenario2,8,12.69,Stuff rolls into your bag.,0.8571428571428571,R_XKYpMBkWI9XYNsR
2663,scenario4,1,13.049,Ask the flight attendant for some pretzels.,1.0,R_XKYpMBkWI9XYNsR
2664,scenario4,2,7.993,Get a tiny can of soda.,1.0,R_XKYpMBkWI9XYNsR
2665,scenario4,3,13.243,Make small talk with the person next to you about the food.,1.0,R_XKYpMBkWI9XYNsR
2666,scenario4,4,14.363,Worry about the plane crashing.,0.14285714285714285,R_XKYpMBkWI9XYNsR
2667,scenario4,5,8.664,Enjoy your refreshments.,1.0,R_XKYpMBkWI9XYNsR
2668,scenario4,6,12.515,Not eat anything because you don't want to use the bathroom.,0.42857142857142855,R_XKYpMBkWI9XYNsR
2669,scenario4,7,11.202,Be uncomfortable in the middle row.,0.5714285714285714,R_XKYpMBkWI9XYNsR
2670,scenario4,8,5.335,Ask if they serve alcohol.,1.0,R_XKYpMBkWI9XYNsR
2671,scenario6,1,10.235,Pay attention to the professor.,1.0,R_XKYpMBkWI9XYNsR
2672,scenario6,2,6.202,Sleep.,0.14285714285714285,R_XKYpMBkWI9XYNsR
2673,scenario6,3,4.84,Take notes.,1.0,R_XKYpMBkWI9XYNsR
2674,scenario6,4,12.477,Stare at an attractive classmate.,1.0,R_XKYpMBkWI9XYNsR
2675,scenario6,5,7.642,Daydream.,0.42857142857142855,R_XKYpMBkWI9XYNsR
2676,scenario6,6,7.899,Eat something.,1.0,R_XKYpMBkWI9XYNsR
2677,scenario6,7,5.275,Drink a coffee.,1.0,R_XKYpMBkWI9XYNsR
2678,scenario6,8,6.141,Look at Twitter on your phone.,0.14285714285714285,R_XKYpMBkWI9XYNsR
2679,scenario8,1,11.24,Ask someone to press the button for your floor.,1.0,R_XKYpMBkWI9XYNsR
2680,scenario8,2,7.989,Press the button for your floor.,1.0,R_XKYpMBkWI9XYNsR
2681,scenario8,3,9.479,Lean against the side of the elevator.,1.0,R_XKYpMBkWI9XYNsR
2682,scenario8,4,6.417,Stare at your phone.,1.0,R_XKYpMBkWI9XYNsR
2683,scenario8,5,13.868,"Say ""how's it going?"" to the people in there.",1.0,R_XKYpMBkWI9XYNsR
2684,scenario8,6,12.582,Look at your watch.,1.0,R_XKYpMBkWI9XYNsR
2685,scenario8,7,22.336,Hope the elevator doesn't get stuck.,0.14285714285714285,R_XKYpMBkWI9XYNsR
2686,scenario8,8,11.738,Read the safety panel on the elevator.,1.0,R_XKYpMBkWI9XYNsR
2687,scenario2,1,30.959,Be the First to Take the Napkin,1.0,R_XZgjW0FzZGw5nfr
2688,scenario2,2,4.482,Be Ready to Order,1.0,R_XZgjW0FzZGw5nfr
2689,scenario2,3,8.042,"Lean Left, Then Right",1.0,R_XZgjW0FzZGw5nfr
2690,scenario2,4,3.793,Drink ,1.0,R_XZgjW0FzZGw5nfr
2691,scenario2,5,4.961,Work Out Payment Ahead of Time.,1.0,R_XZgjW0FzZGw5nfr
2692,scenario2,6,18.19,Do Research,1.0,R_XZgjW0FzZGw5nfr
2693,scenario2,7,19.345,listen to music,1.0,R_XZgjW0FzZGw5nfr
2694,scenario2,8,5.253,watch videos,1.0,R_XZgjW0FzZGw5nfr
2695,scenario3,1,24.469,read,1.0,R_XZgjW0FzZGw5nfr
2696,scenario3,2,7.843,write,1.0,R_XZgjW0FzZGw5nfr
2697,scenario3,3,42.89,study,1.0,R_XZgjW0FzZGw5nfr
2698,scenario3,4,12.308,Borrow print books,1.0,R_XZgjW0FzZGw5nfr
2699,scenario3,5,11.7,Research topics,1.0,R_XZgjW0FzZGw5nfr
2700,scenario3,6,16.265,Get help from a librarian,1.0,R_XZgjW0FzZGw5nfr
2701,scenario3,7,12.479,listen to media,1.0,R_XZgjW0FzZGw5nfr
2702,scenario3,8,20.881, watch media,1.0,R_XZgjW0FzZGw5nfr
2703,scenario4,1,12.495,things you could do on the flight,1.0,R_XZgjW0FzZGw5nfr
2704,scenario4,2,23.627,Read a book,1.0,R_XZgjW0FzZGw5nfr
2705,scenario4,3,8.981,Watch a film,1.0,R_XZgjW0FzZGw5nfr
2706,scenario4,4,6.357,Listen to a podcast,1.0,R_XZgjW0FzZGw5nfr
2707,scenario4,5,48.673,Snap the sights,1.0,R_XZgjW0FzZGw5nfr
2708,scenario4,6,6.339,Write a journal. ,1.0,R_XZgjW0FzZGw5nfr
2709,scenario4,7,8.442,Play a game.,1.0,R_XZgjW0FzZGw5nfr
2710,scenario4,8,5.115,Listen to some music,1.0,R_XZgjW0FzZGw5nfr
2711,scenario7,1,28.678,do assignments,1.0,R_XZgjW0FzZGw5nfr
2712,scenario7,2,10.835,research ,1.0,R_XZgjW0FzZGw5nfr
2713,scenario7,3,7.142,contact clients,1.0,R_XZgjW0FzZGw5nfr
2714,scenario7,4,29.642,Create a new challenge.,1.0,R_XZgjW0FzZGw5nfr
2715,scenario7,5,8.641,List your life goals.,1.0,R_XZgjW0FzZGw5nfr
2716,scenario7,6,10.397,Declutter your workspace,1.0,R_XZgjW0FzZGw5nfr
2717,scenario7,7,11.319,Educate yourself,1.0,R_XZgjW0FzZGw5nfr
2718,scenario7,8,34.486,Improve my skills.,1.0,R_XZgjW0FzZGw5nfr
2719,scenario1,1,5.638,walk around,1.0,R_Z29UDTi3PN3Kk5b
2720,scenario1,2,6.279,look at the artwork,1.0,R_Z29UDTi3PN3Kk5b
2721,scenario1,3,7.571,sit in one place,1.0,R_Z29UDTi3PN3Kk5b
2722,scenario1,4,5.049,people watch,1.0,R_Z29UDTi3PN3Kk5b
