,vignette_name,generation_number,generation_time,response,reflection_score,id
10086,Heinz,2,0,I could borrow the money.,0,DTZEmRdVbVxp1Uy5
10087,Heinz,3,0,I could sell some items to come with the money.,0,DTZEmRdVbVxp1Uy5
10088,Heinz,4,0,I could start a go fund me account.,0,DTZEmRdVbVxp1Uy5
10089,Heinz,5,0,I could pawn some belongings.,0,DTZEmRdVbVxp1Uy5
10090,Heinz,6,0,I could get a side gig job.,0,DTZEmRdVbVxp1Uy5
10091,Cameron,1,0,offer to take her as as i go.,0,DTZEmRdVbVxp1Uy5
10092,Cameron,2,0,take her the extra ten miles home.,0,DTZEmRdVbVxp1Uy5
10093,Cameron,3,0,tell her i cant.,0,DTZEmRdVbVxp1Uy5
10094,Cameron,4,0,call her an uber.,0,DTZEmRdVbVxp1Uy5
10095,Cameron,5,0,offer her my phone so she can call someone to come and get her.,0,DTZEmRdVbVxp1Uy5
10096,Cameron,6,0,give her bus fare.,0,DTZEmRdVbVxp1Uy5
10097,Andy,1,0,move to a bigger apartment.,0,DTZEmRdVbVxp1Uy5
10098,Andy,2,0,make room anyway and do my best.,0,DTZEmRdVbVxp1Uy5
10099,Andy,3,0,"buy a used travel trailer and let my dad live there, but in my yard.",0,DTZEmRdVbVxp1Uy5
10100,Andy,4,0,find one of his friends that can take him in.,0,DTZEmRdVbVxp1Uy5
10101,Andy,5,0,ask one of our relatives to take him in.,0,DTZEmRdVbVxp1Uy5
10102,Andy,6,0,find a small place very near my home where i can let him live but he would be close enough that I can still care for him.,0,DTZEmRdVbVxp1Uy5
10103,Jeff,1,0,call the court and explain.,0,DTZEmRdVbVxp1Uy5
10104,Jeff,2,0,lock up and go.,0,DTZEmRdVbVxp1Uy5
10105,Jeff,3,0,call a co-worker to see if the can work.,0,DTZEmRdVbVxp1Uy5
10106,Jeff,4,0,call someone in from the applications hire them and leave them working till you get done with court.,0,DTZEmRdVbVxp1Uy5
10107,Jeff,5,0,call a good friend and see if they will babysit the store for you.,0,DTZEmRdVbVxp1Uy5
10108,Jeff,6,0,call a relative and see if they will babysit the store until you can get back.,0,DTZEmRdVbVxp1Uy5
10109,Brian,1,0,accept the punishment even though every one will be mad at me.,0,DTZEmRdVbVxp1Uy5
10110,Brian,2,0,put the 50.75 in out of my own money.,0,DTZEmRdVbVxp1Uy5
10111,Brian,3,0,tell the manager to take it from my wages.,0,DTZEmRdVbVxp1Uy5
10112,Brian,4,0,tell the manager you will work the money off by yourself.,0,DTZEmRdVbVxp1Uy5
10113,Brian,5,0,quit because of the unfair rules.,0,DTZEmRdVbVxp1Uy5
10114,Brian,6,0,ask your coworkers to pitch in to replace the money so no one has to work overtime.,0,DTZEmRdVbVxp1Uy5
10115,Erica,1,0,call the cops,0,DTZEmRdVbVxp1Uy5
10116,Erica,2,0,break the window,0,DTZEmRdVbVxp1Uy5
10117,Erica,3,0,have the mall call for the owner of what ever kind of car they drive.,0,DTZEmRdVbVxp1Uy5
10118,Erica,4,0,call animal control,0,DTZEmRdVbVxp1Uy5
10119,Erica,5,0,call a locksmith and pretend the car is mine to free the dog.,0,DTZEmRdVbVxp1Uy5
10120,Erica,6,0,check the doors if not locked i would let the dog out but keep him on a leash and wait.,0,DTZEmRdVbVxp1Uy5
10121,Daniel,1,0,call the taxi company,0,DTZEmRdVbVxp1Uy5
10122,Daniel,2,0,explain to my sister and do what she wants to do.,0,DTZEmRdVbVxp1Uy5
10123,Daniel,3,0,run out and buy a new ring.,0,DTZEmRdVbVxp1Uy5
10124,Daniel,4,0,make a ring out of something like a cigar band or something to fill in until you get the ring back.,0,DTZEmRdVbVxp1Uy5
10125,Daniel,5,0,run out after the taxi hoping he is still near.,0,DTZEmRdVbVxp1Uy5
10126,Daniel,6,0,borrow a ring from our mother to use until the real ring is recovered.,0,DTZEmRdVbVxp1Uy5
10127,Eva,1,0,"go get help, like a park ranger.",0,DTZEmRdVbVxp1Uy5
10128,Eva,2,0,use a branch as leverage to get her arm unpinned.,0,DTZEmRdVbVxp1Uy5
10129,Eva,3,0,look for other mountain climbers and ask them for help',0,DTZEmRdVbVxp1Uy5
10130,Eva,4,0,move to higher ground to get phone service to call for help.,0,DTZEmRdVbVxp1Uy5
10131,Eva,5,0,cut her arm off and hope she doesn't bleed to death.,0,DTZEmRdVbVxp1Uy5
10132,Eva,6,0,start a fire to attract attention. wildfire bring people fast i would just be carefull not to let it spread.,0,DTZEmRdVbVxp1Uy5
10133,Mary,1,0,explain to my teacher.,0,DTZEmRdVbVxp1Uy5
10134,Mary,2,0,call mom,0,DTZEmRdVbVxp1Uy5
10135,Mary,3,0,run home to get it.,0,DTZEmRdVbVxp1Uy5
10136,Mary,4,0,copy the paper from someone else,0,DTZEmRdVbVxp1Uy5
10137,Mary,5,0,fake being sick and go home,0,DTZEmRdVbVxp1Uy5
10138,Mary,6,0,ditch school that day.,0,DTZEmRdVbVxp1Uy5
10139,Darya,1,0,buy another ticket,0,DTZEmRdVbVxp1Uy5
10140,Darya,2,0,miss the concert with ted and go home.,0,DTZEmRdVbVxp1Uy5
10141,Darya,3,0,sneak ted in,0,DTZEmRdVbVxp1Uy5
10142,Darya,4,0,buy a scalped ticket,0,DTZEmRdVbVxp1Uy5
10143,Darya,5,0,"listen to the concert from outside with ted,",0,DTZEmRdVbVxp1Uy5
10144,Darya,6,0,go get a bite to eat and forget about the concert,0,DTZEmRdVbVxp1Uy5
10145,Brian,1,0,Re-count the money,0,W4tHaNuEfNF5zsSD
10146,Brian,2,0,Ask any of the other staff if they know what happened to it,0,W4tHaNuEfNF5zsSD
10147,Brian,3,0,Put in the cash with my own money,0,W4tHaNuEfNF5zsSD
10148,Brian,4,0,Tell the manager to take it out of my pay check,0,W4tHaNuEfNF5zsSD
10149,Brian,5,0,ask other staff to pitch in to make up for it so we don't work overtime,0,W4tHaNuEfNF5zsSD
10150,Brian,6,0,Tell the manager and work the overtime,0,W4tHaNuEfNF5zsSD
10151,Heinz,1,0,Make a fund raiser for the money,0,W4tHaNuEfNF5zsSD
10152,Heinz,2,0,Work overtime for the money,0,W4tHaNuEfNF5zsSD
10153,Heinz,3,0,Borrow money from a friend,0,W4tHaNuEfNF5zsSD
10154,Heinz,4,0,Borrow money from a family member,0,W4tHaNuEfNF5zsSD
10155,Heinz,5,0,Ask for donations,0,W4tHaNuEfNF5zsSD
10156,Heinz,6,0,Try to appeal the denial from the insurance,0,W4tHaNuEfNF5zsSD
10157,Daniel,1,0,Try to call the taxi,0,W4tHaNuEfNF5zsSD
10158,Daniel,2,0,Tell everyone you don't have it,0,W4tHaNuEfNF5zsSD
10159,Daniel,3,0,Use your own ring just for the ceremony,0,W4tHaNuEfNF5zsSD
10160,Daniel,4,0,Borrow a ring from someone else as a temporary solution,0,W4tHaNuEfNF5zsSD
10161,Daniel,5,0,Make a make shift ring out of something around you,0,W4tHaNuEfNF5zsSD
10162,Daniel,6,0,Ask someone to go an get a cheap ring from anywhere in the meantime,0,W4tHaNuEfNF5zsSD
10163,Andy,1,0,Make room for him,0,W4tHaNuEfNF5zsSD
10164,Andy,2,0,Move to another apartment,0,W4tHaNuEfNF5zsSD
10165,Andy,3,0,See if insurance will cover the retirement home,0,W4tHaNuEfNF5zsSD
10166,Andy,4,0,Ask his doctor for recommendations,0,W4tHaNuEfNF5zsSD
10167,Andy,5,0,Ask for donations to afford the retirement home,0,W4tHaNuEfNF5zsSD
10168,Andy,6,0,Find another family member he can stay with,0,W4tHaNuEfNF5zsSD
10169,Erica,1,0,Break the window,0,W4tHaNuEfNF5zsSD
10170,Erica,2,0,call the police,0,W4tHaNuEfNF5zsSD
10171,Erica,3,0,Run into the mall and try to find the owner,0,W4tHaNuEfNF5zsSD
10172,Erica,4,0,call mall security,0,W4tHaNuEfNF5zsSD
10173,Erica,5,0,try to unlock the car door,0,W4tHaNuEfNF5zsSD
10174,Erica,6,0,call 911,0,W4tHaNuEfNF5zsSD
10175,Eva,1,0,Move around to try and find service,0,W4tHaNuEfNF5zsSD
10176,Eva,2,0,Leave and get help,0,W4tHaNuEfNF5zsSD
10177,Eva,3,0,drink urine,0,W4tHaNuEfNF5zsSD
10178,Eva,4,0,Stay calm and take short breaks,0,W4tHaNuEfNF5zsSD
10179,Eva,5,0,Break her arm to get it out,0,W4tHaNuEfNF5zsSD
10180,Eva,6,0,Cut off her arm,0,W4tHaNuEfNF5zsSD
10181,Mary,1,0,Ask the teacher if you can turn it in tomorrow,0,W4tHaNuEfNF5zsSD
10182,Mary,2,0,Ask the teacher ti give you until the end of the day,0,W4tHaNuEfNF5zsSD
10183,Mary,3,0,Don't turn it in and get a zero,0,W4tHaNuEfNF5zsSD
10184,Mary,4,0,Call your mom and ask her to bring it,0,W4tHaNuEfNF5zsSD
10185,Mary,5,0,Try to re-do it during lunch,0,W4tHaNuEfNF5zsSD
10186,Mary,6,0,Pretent to be sick and leave before going to class,0,W4tHaNuEfNF5zsSD
10187,Cameron,1,0,Give her a ride anyway,0,W4tHaNuEfNF5zsSD
10188,Cameron,2,0,Tell her you need her to pay for more gas,0,W4tHaNuEfNF5zsSD
10189,Cameron,3,0,Tell her you can't,0,W4tHaNuEfNF5zsSD
10190,Cameron,4,0,Drop her off half way so she can get a ride with someone else going further,0,W4tHaNuEfNF5zsSD
10191,Cameron,5,0,Get her a lyft or uber,0,W4tHaNuEfNF5zsSD
10192,Cameron,6,0,Let her use your phone to call someone else for a ride,0,W4tHaNuEfNF5zsSD
10193,Darya,1,0,Buy Ted another ticket,0,W4tHaNuEfNF5zsSD
10194,Darya,2,0,Go in without Ted,0,W4tHaNuEfNF5zsSD
10195,Darya,3,0,try to sneak Ted in,0,W4tHaNuEfNF5zsSD
10196,Darya,4,0,Tell Ted to go get it anyway,0,W4tHaNuEfNF5zsSD
10197,Darya,5,0,Ask someone else if they have and extra ticket,0,W4tHaNuEfNF5zsSD
10198,Darya,6,0,Ask Ted if he has an electronic confirmation number to try and see if the venue will take it,0,W4tHaNuEfNF5zsSD
10199,Jeff,1,0,Leave without your boss showing up anyway,0,W4tHaNuEfNF5zsSD
10200,Jeff,2,0,Miss the court appointment,0,W4tHaNuEfNF5zsSD
10201,Jeff,3,0,Try to reach your boss on social media,0,W4tHaNuEfNF5zsSD
10202,Jeff,4,0,Try to reschedule the court appointment,0,W4tHaNuEfNF5zsSD
10203,Jeff,5,0,Quit the job and leave,0,W4tHaNuEfNF5zsSD
10204,Jeff,6,0,Lock up the store and leave anyway,0,W4tHaNuEfNF5zsSD
10205,Mary,1,0,Not show up for class,0,
10206,Mary,2,0,Tell the teacher what happened,0,
10207,Mary,3,0,Quickly scribble something to turn in,0,
10208,Mary,4,0,Tell the teacher your dog ate the homework,0,
10209,Mary,5,0,Simply not turn it in and take the consequences,0,
10210,Mary,6,0,Have a classmate tell the teacher you were in an accident/got covid/etc,0,
10211,Eva,1,0,Leave her/him to get help,0,
10212,Eva,2,0,Cut off his/her arm to free him/her,0,
10213,Eva,3,0,Search for a source of water to drink for both of you,0,
10214,Eva,4,0,Get some lubricant and use it to make the arm slip out,0,
10215,Eva,5,0,Find something to shade you both from the sun,0,
10216,Eva,6,0,Try to find something to pry the rock loose,0,
10217,Heinz,1,0,Steal it from the pharmacy,0,
10218,Heinz,2,0,Open a go fund me and ask for money to buy it,0,
10219,Heinz,3,0,drive to Canada where it is much cheaper,0,
10220,Heinz,4,0,drime to Mexico where it is much cheaper,0,
10221,Heinz,5,0,Call the insurer and beg,0,
10222,Heinz,6,0,Ask on social media if anyone has the medication you can use - they might have extra,0,
10223,Daniel,1,0,"Call taxi company, have them contact the cab and have cabbie bring it to the venue",0,
10224,Daniel,2,0,Borrow someone else's ring to use in a pinch,0,
10225,Daniel,3,0,Take off YOUR ring and use it as a substitute,0,
10226,Daniel,4,0,Fashion a makeshift ring from whatever materials you can find,0,
10227,Daniel,5,0,Pantomine giving the ring and have the groom pantomine putting it on during the ceremony,0,
10228,Daniel,6,0,Explain to the congregation what happened when it comes time to exchange rings,0,
10229,Erica,1,0,Break a window on the other side of the car,0,
10230,Erica,2,0,have the car's info read over Mall loudspeaker telling owner to see to his dog,0,
10231,Erica,3,0,Call AAA and have them open the car,0,
10232,Erica,4,0,Call 911 and have them or emergency services open the car,0,
10233,Erica,5,0,"check if any doors are unlocked, if so, open to give dog air",0,
10234,Erica,6,0,leave note for owner telling him/her what a jerk they are for not thinking of the dog's welfare,0,
10235,Cameron,1,0,Take her there,0,
10236,Cameron,2,0,Tell her you're sorry but can't help,0,
10237,Cameron,3,0,Give her cab fare,0,
10238,Cameron,4,0,Get Uber/Lyft on app for her,0,
10239,Cameron,5,0,Check web for bus that goes there,0,
10240,Cameron,6,0,Take her as far as your house and let her figure it out from there,0,
10241,Jeff,1,0,Not show up for court,0,
10242,Jeff,2,0,"Call bailiff, tell him you can't make it",0,
10243,Jeff,3,0,"Call boss, tell him to get someone else in there",0,
10244,Jeff,4,0,Call a coworker and ask them to come in,0,
10245,Jeff,5,0,Lock up the store and go to court,0,
10246,Jeff,6,0,"Call attorney, have attorney ask for a continuance",0,
10247,Andy,1,0,Move out and let your dad stay there. stay with friend or in extended stay,0,
10248,Andy,2,0,"put dad in an extended stay, check on him frequently",0,
10249,Andy,3,0,See if he can get a place through social services as charity case,0,
10250,Andy,4,0,apply for Medicaid to pay for place,0,
10251,Andy,5,0,set up go fund me to finance place for him to go,0,
10252,Andy,6,0,tell him sorry you can't help,0,
10253,Brian,1,0,Make up difference from your own pocket,0,
10254,Brian,2,0,Let the staff work overtime to make up for it,0,
10255,Brian,3,0,Borrow the money from friend or relative if you don't have it,0,
10256,Brian,4,0,set up go fund me to get the $$$,0,
10257,Brian,5,0,overcharge a few people to make up the difference,0,
10258,Brian,6,0,fence a store item to get the cash - take to pawn shop,0,
10259,Darya,1,0,Give him your ticket and go home,0,
10260,Darya,2,0,Make mad dash trip to his house and back,0,
10261,Darya,3,0,Try to convince ticket taker he actually HAS a ticket so they should let him in,0,
10262,Darya,4,0,just skip the concert,0,
10263,Darya,5,0,Tell Ted sorry and go without him,0,
10264,Darya,6,0,"Buy a CD by the artist, go home and listen to it instead",0,
10265,Eva,1,0,Find somesort of shade for my friend,0,8aMLfnRI5caebSyG
10266,Eva,2,0,Try to find some cell phone signal,0,8aMLfnRI5caebSyG
10267,Eva,3,0,Try to widen the gap of the crevice to get my friend out,0,8aMLfnRI5caebSyG
10268,Eva,4,0,Find a water source,0,8aMLfnRI5caebSyG
10269,Eva,5,0,Make a lot of noise to find help,0,8aMLfnRI5caebSyG
10270,Eva,6,0,Stay with my friend till help arrives,0,8aMLfnRI5caebSyG
10271,Andy,1,0,Call my father's friends to cheer him up,0,8aMLfnRI5caebSyG
10272,Andy,2,0,Have a talk with him about the cycle of life,0,8aMLfnRI5caebSyG
10273,Andy,3,0,I would tell him to start doing something productive,0,8aMLfnRI5caebSyG
10274,Andy,4,0,Ask a family member to house dad for a bit untill he feels better,0,8aMLfnRI5caebSyG
10275,Andy,5,0,Schedule him a therapy session,0,8aMLfnRI5caebSyG
10276,Andy,6,0,Spend time with him untill he feels like he can go on with life,0,8aMLfnRI5caebSyG
10277,Mary,1,0,Call mom and ask about the assignment she mistakenly took,0,8aMLfnRI5caebSyG
10278,Mary,2,0,Ask mom to bring my assignment to class,0,8aMLfnRI5caebSyG
10279,Mary,3,0,Talk to the teacher about the situation,0,8aMLfnRI5caebSyG
10280,Mary,4,0,Ask for extension,0,8aMLfnRI5caebSyG
10281,Mary,5,0,Copy someone's assignment,0,8aMLfnRI5caebSyG
10282,Mary,6,0,Take the situation as it is and make sure to make it up later,0,8aMLfnRI5caebSyG
10283,Cameron,1,0,I would tell the lady I can't drive that further from my house,0,8aMLfnRI5caebSyG
10284,Cameron,2,0,I have covid,0,8aMLfnRI5caebSyG
10285,Cameron,3,0,I will try and get her a ride share,0,8aMLfnRI5caebSyG
10286,Cameron,4,0,Give her some money to take the bus,0,8aMLfnRI5caebSyG
10287,Cameron,5,0,Drop her off near my house and let her handle it from there how she gets home,0,8aMLfnRI5caebSyG
10288,Cameron,6,0,Take her all the way to her house and ask for payment,0,8aMLfnRI5caebSyG
10289,Erica,1,0,Call security to help the dog out of the car,0,8aMLfnRI5caebSyG
10290,Erica,2,0,Try to find the owner of the car,0,8aMLfnRI5caebSyG
10291,Erica,3,0,Ask staff to page the ownder of the car inside the mall,0,8aMLfnRI5caebSyG
10292,Erica,4,0,Try to break the window,0,8aMLfnRI5caebSyG
10293,Erica,5,0,Try to crack the window open,0,8aMLfnRI5caebSyG
10294,Erica,6,0,Call an animal help line,0,8aMLfnRI5caebSyG
10295,Darya,1,0,Look for scalped tickets,0,8aMLfnRI5caebSyG
10296,Darya,2,0,Try to explain the situation to the staff,0,8aMLfnRI5caebSyG
10297,Darya,3,0,"Show a receipt to the staff for ticket purchases, maybe that will do",0,8aMLfnRI5caebSyG
10298,Darya,4,0,Give TED my ticket if he really wants to see the concert,0,8aMLfnRI5caebSyG
10299,Darya,5,0,Try to sneak TED in the concert,0,8aMLfnRI5caebSyG
10300,Darya,6,0,Go to the concert alone and tell TED to get his ticket asap,0,8aMLfnRI5caebSyG
10301,Daniel,1,0,Call the taxi company and explain the situation,0,8aMLfnRI5caebSyG
10302,Daniel,2,0,Tell my sister I left her wedding ring,0,8aMLfnRI5caebSyG
10303,Daniel,3,0,Find a replacement for the ring just for the ceremony,0,8aMLfnRI5caebSyG
10304,Daniel,4,0,Reschedule the wedding to a later time,0,8aMLfnRI5caebSyG
10305,Daniel,5,0,Ask a friend to take your around town to look for the taxi,0,8aMLfnRI5caebSyG
10306,Daniel,6,0,Go on with the wedding and ask suprise when there is no ring during ceremony,0,8aMLfnRI5caebSyG
10307,Brian,1,0,Check the receipts,0,8aMLfnRI5caebSyG
10308,Brian,2,0,Use my own money to balance out the register and hopefully I get reimburshment,0,8aMLfnRI5caebSyG
10309,Brian,3,0,Ask the staff to pitc in some money so we can go home on time,0,8aMLfnRI5caebSyG
10310,Brian,4,0,Explain to the manager about what happen,0,8aMLfnRI5caebSyG
10311,Brian,5,0,Work overime,0,8aMLfnRI5caebSyG
10312,Brian,6,0,Pretend there is no missing money,0,8aMLfnRI5caebSyG
10313,Jeff,1,0,Ask another cowoker to work the shift for a bit before the owner,0,8aMLfnRI5caebSyG
10314,Jeff,2,0,Call boss's family,0,8aMLfnRI5caebSyG
10315,Jeff,3,0,Lock the store till boss gets there,0,8aMLfnRI5caebSyG
10316,Jeff,4,0,Stay till the last minute,0,8aMLfnRI5caebSyG
10317,Jeff,5,0,Reschedule court appointmnet if possible,0,8aMLfnRI5caebSyG
10318,Jeff,6,0,Leave the boss a message that I have to go asap and will leave the store open till he gets there,0,8aMLfnRI5caebSyG
10319,Heinz,1,0,Ask for help from medical organization,0,8aMLfnRI5caebSyG
10320,Heinz,2,0,Ask for help from family members,0,8aMLfnRI5caebSyG
10321,Heinz,3,0,Do some extra time at work to earn more to buy said medicine,0,8aMLfnRI5caebSyG
10322,Heinz,4,0,Call medical insurance to explain the situation,0,8aMLfnRI5caebSyG
10323,Heinz,5,0,Ask doctor for a generic version of the drug,0,8aMLfnRI5caebSyG
10324,Heinz,6,0,Try an alternative medicine,0,8aMLfnRI5caebSyG
10325,Brian,1,0,Pay it out of my own money,0,jlyXHStVYx0rsP4w
10326,Brian,2,0,Recount and try to figure out if there was something you missed,0,jlyXHStVYx0rsP4w
10327,Brian,3,0,Ask the employees that day if they knew anything about it,0,jlyXHStVYx0rsP4w
10328,Brian,4,0,Offer to work the overtime individually,0,jlyXHStVYx0rsP4w
10329,Brian,5,0,Talk to the manager about the problem,0,jlyXHStVYx0rsP4w
10330,Brian,6,0,Ask for help from everyone to collect the money needed to make up for the loss,0,jlyXHStVYx0rsP4w
10331,Heinz,1,0,Try to get on a better insurance plan,0,jlyXHStVYx0rsP4w
10332,Heinz,2,0,Contact the supplier of the medication to see if they offer assistance,0,jlyXHStVYx0rsP4w
10333,Heinz,3,0,Try the Good Rx plan,0,jlyXHStVYx0rsP4w
10334,Heinz,4,0,See if you could cut back on something to help pay for the cost.,0,jlyXHStVYx0rsP4w
10335,Heinz,5,0,See if the person qualifies for government assistance.,0,jlyXHStVYx0rsP4w
10336,Heinz,6,0,Get a new or better job that pays more.,0,jlyXHStVYx0rsP4w
10337,Daniel,1,0,Call the cab company to see if it was found.,0,jlyXHStVYx0rsP4w
10338,Daniel,2,0,Tell your sister and see if you can substitute a different ring for now,0,jlyXHStVYx0rsP4w
10339,Daniel,3,0,Get a ring from another family member as a substitute.,0,jlyXHStVYx0rsP4w
10340,Daniel,4,0,Tell a funny joke and take the blame.,0,jlyXHStVYx0rsP4w
10341,Daniel,5,0,Act like you didn't notice.,0,jlyXHStVYx0rsP4w
10342,Daniel,6,0,Make a ring out of paper.,0,jlyXHStVYx0rsP4w
10343,Cameron,1,0,"Tell her sorry, you can't help.",0,jlyXHStVYx0rsP4w
10344,Cameron,2,0,Offer money for a cab or uber.,0,jlyXHStVYx0rsP4w
10345,Cameron,3,0,Tell her that more people will be coming to the gas station that will be going there and to get a ride with them.,0,jlyXHStVYx0rsP4w
10346,Cameron,4,0,Take her the extra 10 miles.,0,jlyXHStVYx0rsP4w
10347,Cameron,5,0,Call someone you know who can take her.,0,jlyXHStVYx0rsP4w
10348,Cameron,6,0,"Ask the store manager if he knows how she can get there, maybe a bus.",0,jlyXHStVYx0rsP4w
10349,Andy,1,0,Move to a place that can support both of you.,0,jlyXHStVYx0rsP4w
10350,Andy,2,0,Have him move in with you and you sleep on the sofa.,0,jlyXHStVYx0rsP4w
10351,Andy,3,0,Shop around for other nusring home options.,0,jlyXHStVYx0rsP4w
10352,Andy,4,0,See if he is able to go to a more independent living situation that costs less.,0,jlyXHStVYx0rsP4w
10353,Andy,5,0,Ask another relative to let him move in with them.,0,jlyXHStVYx0rsP4w
10354,Andy,6,0,Quit your job and go on government assistance and they will house you both.,0,jlyXHStVYx0rsP4w
10355,Darya,1,0,Go to the concert while Ted waits in the car.,0,jlyXHStVYx0rsP4w
10356,Darya,2,0,Give your ticket to Ted while you wait in the car.,0,jlyXHStVYx0rsP4w
10357,Darya,3,0,Go to the ticket booth and see if you can purchase another ticket.,0,jlyXHStVYx0rsP4w
10358,Darya,4,0,See if scalpers are selling an extra ticket.,0,jlyXHStVYx0rsP4w
10359,Darya,5,0,Call someone from home to take a picture of the ticket and see if they will accept that.,0,jlyXHStVYx0rsP4w
10360,Darya,6,0,Both of you go home and skip the concert.,0,jlyXHStVYx0rsP4w
10361,Eva,1,0,Try to use some leverage to pry her out.,0,jlyXHStVYx0rsP4w
10362,Eva,2,0,Try to find something to lubricate the arm so it will come out easier.,0,jlyXHStVYx0rsP4w
10363,Eva,3,0,Use some rocks or sticks to see if you can chip away some of the stone to free her arm.,0,jlyXHStVYx0rsP4w
10364,Eva,4,0,Call out for help to see if anyone is on a nearby trail that could help.,0,jlyXHStVYx0rsP4w
10365,Eva,5,0,Go to some nearby high spots to see if you can get cell service.,0,jlyXHStVYx0rsP4w
10366,Eva,6,0,"Use leg power to yank her out even if it means more serious injuries, she is alive.",0,jlyXHStVYx0rsP4w
10367,Jeff,1,0,Close the store and go to court.,0,jlyXHStVYx0rsP4w
10368,Jeff,2,0,Call the court and ask them is they can postpone your case.,0,jlyXHStVYx0rsP4w
10369,Jeff,3,0,Call another employee to come and take your place.,0,jlyXHStVYx0rsP4w
10370,Jeff,4,0,Call someone to go to the manager's house to check on him.,0,jlyXHStVYx0rsP4w
10371,Jeff,5,0,Call the police to see if there were any accidents.,0,jlyXHStVYx0rsP4w
10372,Jeff,6,0,Call the hospital to see if you manager was admitted.,0,jlyXHStVYx0rsP4w
10373,Mary,1,0,Get to class early and let the teacher know what happened and ask for an extension.,0,jlyXHStVYx0rsP4w
10374,Mary,2,0,Skip the class.,0,jlyXHStVYx0rsP4w
10375,Mary,3,0,Go to class and turn nothing in.,0,jlyXHStVYx0rsP4w
10376,Mary,4,0,Try to do as much as you can of the assignment to at least turn something.,0,jlyXHStVYx0rsP4w
10377,Mary,5,0,Ask a friend if you can copy their work.,0,jlyXHStVYx0rsP4w
10378,Mary,6,0,Call you mom and see if she can bring it to school.,0,jlyXHStVYx0rsP4w
10379,Erica,1,0,Wait a bit and see if the owner comes back quickly.,0,jlyXHStVYx0rsP4w
10380,Erica,2,0,Report it to the mall security.,0,jlyXHStVYx0rsP4w
10381,Erica,3,0,Call the police.,0,jlyXHStVYx0rsP4w
10382,Erica,4,0,Break the window.,0,jlyXHStVYx0rsP4w
10383,Erica,5,0,Get other people's attention and see if someone else will do something.,0,jlyXHStVYx0rsP4w
10384,Erica,6,0,Get in your car and drive away.,0,jlyXHStVYx0rsP4w
10385,Mary,1,0,Call mom to get homework assignment.,0,kcXpTECOUhsF6TYQ
10386,Mary,2,0,Explain the situation to the teacher.,0,kcXpTECOUhsF6TYQ
10387,Mary,3,0,Ask if you can get the homework from home and return immediately.,0,kcXpTECOUhsF6TYQ
10388,Mary,4,0,Show proof that you did work and that you will turn in the assignment.,0,kcXpTECOUhsF6TYQ
10389,Mary,5,0,Say it was an accident and have mom bring over the homework.,0,kcXpTECOUhsF6TYQ
10390,Mary,6,0,Ask for an extension.,0,kcXpTECOUhsF6TYQ
10391,Erica,1,0,Take note of the make and model of the car and go back to the mall to look for the owner.,0,kcXpTECOUhsF6TYQ
10392,Erica,2,0,Call mall security and inform about the dog in a hot car.,0,kcXpTECOUhsF6TYQ
10393,Erica,3,0,Keep an eye on the dog and wait a few more minutes to see if the owner will arrive.,0,kcXpTECOUhsF6TYQ
10394,Erica,4,0,Call animal control and explain the situation.,0,kcXpTECOUhsF6TYQ
10395,Erica,5,0,Call police and inform the dog in a hot car.,0,kcXpTECOUhsF6TYQ
10396,Erica,6,0,Check around for other people and tell them about the situation.,0,kcXpTECOUhsF6TYQ
10397,Heinz,1,0,Create a fundraiser online.,0,kcXpTECOUhsF6TYQ
10398,Heinz,2,0,Request the hospital or doctor for discounts or payment plans for the medication.,0,kcXpTECOUhsF6TYQ
10399,Heinz,3,0,Look for a generic version of the medication.,0,kcXpTECOUhsF6TYQ
10400,Heinz,4,0,Get on a credit plan to pay for the medication.,0,kcXpTECOUhsF6TYQ
10401,Heinz,5,0,Ask family and friends for money to help pay for the medication.,0,kcXpTECOUhsF6TYQ
10402,Heinz,6,0,Get another job.,0,kcXpTECOUhsF6TYQ
10403,Daniel,1,0,Panic.,0,kcXpTECOUhsF6TYQ
10404,Daniel,2,0,Discreetly inform the other people in the wedding party about the situation.,0,kcXpTECOUhsF6TYQ
10405,Daniel,3,0,Call the taxi and ask if they could drive back with the ring.,0,kcXpTECOUhsF6TYQ
10406,Daniel,4,0,Find some cheap substitute rings nearby.,0,kcXpTECOUhsF6TYQ
10407,Daniel,5,0,Borrow someone else's rings.,0,kcXpTECOUhsF6TYQ
10408,Daniel,6,0,Take it as an omen that this wedding was never going to work out.,0,kcXpTECOUhsF6TYQ
10409,Andy,1,0,Ask other family members if they are able to care for my father for a while.,0,kcXpTECOUhsF6TYQ
10410,Andy,2,0,Look for a larger apartment.,0,kcXpTECOUhsF6TYQ
10411,Andy,3,0,Search up caregivers who can help out in the daytime.,0,kcXpTECOUhsF6TYQ
10412,Andy,4,0,See if you can qualify for state and government programs to help support your father.,0,kcXpTECOUhsF6TYQ
10413,Andy,5,0,"Move my father in with me for a while, while searching for a larger apartment.",0,kcXpTECOUhsF6TYQ
10414,Andy,6,0,Apply as a home health aide.,0,kcXpTECOUhsF6TYQ
10415,Brian,1,0,Ask the staff who was responsible for the register.,0,kcXpTECOUhsF6TYQ
10416,Brian,2,0,Take out the $50.75 from your own wallet.,0,kcXpTECOUhsF6TYQ
